Adjusted_Income,Personal_Income,Household_Size,Age,Bedrooms,Tenure,Building_Type,Region
1159185,100000.0,3,33,4.0,1.0,2.0,4900
1085308,60300.0,3,32,4.0,1.0,2.0,4900
1085308,90000.0,3,36,4.0,1.0,2.0,4900
1085308,60000.0,3,36,4.0,1.0,2.0,4900
1085308,60000.0,3,33,4.0,1.0,2.0,4900
1085308,60000.0,3,34,4.0,1.0,2.0,4900
1085308,85000.0,3,32,4.0,1.0,2.0,4900
1085308,77000.0,3,30,4.0,1.0,2.0,4900
1085308,69800.0,3,29,4.0,1.0,2.0,4900
1085308,75000.0,3,35,4.0,1.0,2.0,4900
1085308,79000.0,3,35,4.0,1.0,2.0,4900
1085308,75020.0,3,31,4.0,1.0,2.0,4900
1085308,60010.0,3,30,4.0,1.0,2.0,4900
1085308,98000.0,3,36,4.0,1.0,2.0,4900
1085308,82000.0,3,33,4.0,1.0,2.0,4900
1085308,95000.0,3,30,4.0,1.0,2.0,4900
1085308,69000.0,3,36,4.0,1.0,2.0,4900
1085308,75040.0,3,29,4.0,1.0,2.0,4900
1085308,60000.0,3,32,4.0,1.0,2.0,4900
1085308,70000.0,3,36,4.0,1.0,2.0,4900
1085308,100000.0,3,31,4.0,1.0,2.0,4900
1085308,98000.0,3,36,4.0,1.0,2.0,4900
1085308,65000.0,3,33,4.0,1.0,2.0,4900
1085308,76000.0,3,35,4.0,1.0,2.0,4900
1085308,95000.0,3,35,4.0,1.0,2.0,4900
1085308,83000.0,3,31,4.0,1.0,2.0,4900
1085308,75000.0,3,32,4.0,1.0,2.0,4900
1085308,98000.0,3,35,4.0,1.0,2.0,4900
1085308,66000.0,3,34,4.0,1.0,2.0,4900
1085308,80000.0,3,32,4.0,1.0,2.0,4900
1085308,100000.0,3,34,4.0,1.0,2.0,4900
1085308,62000.0,3,33,4.0,1.0,2.0,4900
1085308,100000.0,3,34,4.0,1.0,2.0,4900
1085308,75000.0,3,35,4.0,1.0,2.0,4900
1019518,68000.0,3,36,4.0,1.0,2.0,4900
1019518,70000.0,3,32,4.0,1.0,2.0,4900
1019518,60000.0,3,32,4.0,1.0,2.0,4900
1019518,60000.0,3,34,4.0,1.0,2.0,4900
1019518,90000.0,3,34,4.0,1.0,2.0,4900
1019518,60000.0,3,32,4.0,1.0,2.0,4900
1019518,60000.0,3,31,4.0,1.0,2.0,4900
1019518,76000.0,3,34,4.0,1.0,2.0,4900
1019518,68000.0,3,34,4.0,1.0,2.0,4900
1019518,60000.0,3,28,4.0,1.0,2.0,4900
1019518,68000.0,3,29,4.0,1.0,2.0,4900
1019518,74000.0,3,31,4.0,1.0,2.0,4900
1019518,75000.0,3,35,4.0,1.0,2.0,4900
1019518,100000.0,3,34,4.0,1.0,2.0,4900
1019518,60000.0,3,30,4.0,1.0,2.0,4900
1019518,60000.0,3,34,4.0,1.0,2.0,4900
1019518,65000.0,3,35,4.0,1.0,2.0,4900
1019518,100000.0,3,31,4.0,1.0,2.0,4900
1019518,90000.0,3,30,4.0,1.0,2.0,4900
1019518,75000.0,3,28,4.0,1.0,2.0,4900
1019518,61000.0,3,29,4.0,1.0,2.0,4900
1019518,60180.0,3,31,4.0,1.0,2.0,4900
1019518,90000.0,3,36,4.0,1.0,2.0,4900
1019518,74000.0,3,28,4.0,1.0,2.0,4900
1019518,60000.0,3,35,4.0,1.0,2.0,4900
1019518,77500.0,3,34,4.0,1.0,2.0,4900
1019518,60000.0,3,28,4.0,1.0,2.0,4900
1019518,60000.0,3,31,4.0,1.0,2.0,4900
1019518,70000.0,3,36,4.0,1.0,2.0,4900
1019518,60000.0,3,35,4.0,1.0,2.0,4900
1019518,70000.0,3,33,4.0,1.0,2.0,4900
1019518,79000.0,3,29,4.0,1.0,2.0,4900
1019518,70000.0,3,34,4.0,1.0,2.0,4900
1019518,72000.0,3,32,4.0,1.0,2.0,4900
1019518,60000.0,3,30,4.0,1.0,2.0,4900
1019518,90180.0,3,34,4.0,1.0,2.0,4900
1019518,83000.0,3,29,4.0,1.0,2.0,4900
1019518,65000.0,3,33,4.0,1.0,2.0,4900
1019518,60000.0,3,28,4.0,1.0,2.0,4900
1019518,67200.0,3,30,4.0,1.0,2.0,4900
1207712,63000.0,2,35,5.0,1.0,2.0,9100
1207712,68000.0,2,36,5.0,1.0,2.0,9100
1207712,62000.0,2,35,5.0,1.0,2.0,9100
1207712,60000.0,2,35,5.0,1.0,2.0,9100
1207712,70000.0,2,28,5.0,1.0,2.0,9100
1207712,65000.0,2,35,5.0,1.0,2.0,9100
1207712,85000.0,2,36,5.0,1.0,2.0,9100
1207712,72000.0,2,32,5.0,1.0,2.0,9100
1207712,65000.0,2,36,5.0,1.0,2.0,9100
1207712,65000.0,2,34,5.0,1.0,2.0,9100
1207712,76000.0,2,36,5.0,1.0,2.0,9100
1207712,90000.0,2,29,5.0,1.0,2.0,9100
1207712,70000.0,2,30,5.0,1.0,2.0,9100
1207712,72830.0,2,34,5.0,1.0,2.0,9100
1207712,81030.0,2,35,5.0,1.0,2.0,9100
1207712,73000.0,2,30,5.0,1.0,2.0,9100
1207712,85000.0,2,29,5.0,1.0,2.0,9100
1207712,80000.0,2,29,5.0,1.0,2.0,9100
1207712,98100.0,2,33,5.0,1.0,2.0,9100
1207712,62000.0,2,28,5.0,1.0,2.0,9100
1207712,70000.0,2,35,5.0,1.0,2.0,9100
1207712,80000.0,2,33,5.0,1.0,2.0,9100
1207712,70000.0,2,29,5.0,1.0,2.0,9100
1207712,60000.0,2,34,5.0,1.0,2.0,9100
1207712,73000.0,2,32,5.0,1.0,2.0,9100
1207712,66000.0,2,29,5.0,1.0,2.0,9100
1207712,60000.0,2,31,5.0,1.0,2.0,9100
1207712,90000.0,2,34,5.0,1.0,2.0,9100
1207712,92000.0,2,32,5.0,1.0,2.0,9100
1207712,60000.0,2,31,5.0,1.0,2.0,9100
1207712,98000.0,2,28,5.0,1.0,2.0,9100
1207712,75000.0,2,30,5.0,1.0,2.0,9100
1207712,100000.0,2,32,5.0,1.0,2.0,9100
1207712,76000.0,2,35,5.0,1.0,2.0,9100
1207712,64000.0,2,29,5.0,1.0,2.0,9100
1207712,85000.0,2,34,5.0,1.0,2.0,9100
1187140,70000.0,2,28,5.0,1.0,2.0,9100
1187140,75000.0,2,35,5.0,1.0,2.0,9100
1187140,90000.0,2,29,5.0,1.0,2.0,9100
1187140,72000.0,2,34,5.0,1.0,2.0,9100
1187140,65000.0,2,35,5.0,1.0,2.0,9100
1187140,70000.0,2,32,5.0,1.0,2.0,9100
1187140,98000.0,2,28,5.0,1.0,2.0,9100
1187140,64000.0,2,28,5.0,1.0,2.0,9100
1187140,65000.0,2,28,5.0,1.0,2.0,9100
1187140,70000.0,2,28,5.0,1.0,2.0,9100
1187140,60000.0,2,36,5.0,1.0,2.0,9100
1187140,70000.0,2,36,5.0,1.0,2.0,9100
1187140,100000.0,2,36,5.0,1.0,2.0,9100
1187140,60000.0,2,31,5.0,1.0,2.0,9100
1187140,70100.0,2,28,5.0,1.0,2.0,9100
1187140,68000.0,2,31,5.0,1.0,2.0,9100
1187140,80000.0,2,31,5.0,1.0,2.0,9100
1187140,100000.0,2,32,5.0,1.0,2.0,9100
1187140,65000.0,2,29,5.0,1.0,2.0,9100
1187140,77000.0,2,33,5.0,1.0,2.0,9100
1187140,71000.0,2,36,5.0,1.0,2.0,9100
1187140,80000.0,2,34,5.0,1.0,2.0,9100
1187140,68000.0,2,33,5.0,1.0,2.0,9100
1187140,76300.0,2,35,5.0,1.0,2.0,9100
1187140,95000.0,2,36,5.0,1.0,2.0,9100
1187140,80000.0,2,32,5.0,1.0,2.0,9100
1187140,90000.0,2,36,5.0,1.0,2.0,9100
1187140,65000.0,2,31,5.0,1.0,2.0,9100
1187140,60000.0,2,30,5.0,1.0,2.0,9100
1159185,90000.0,2,33,5.0,1.0,2.0,9100
1159185,72000.0,2,31,5.0,1.0,2.0,9100
1159185,60000.0,2,32,5.0,1.0,2.0,9100
1159185,75000.0,2,33,5.0,1.0,2.0,9100
1159185,75110.0,2,30,5.0,1.0,2.0,9100
1159185,100000.0,2,31,5.0,1.0,2.0,9100
1159185,64000.0,2,31,5.0,1.0,2.0,9100
1159185,66000.0,2,34,5.0,1.0,2.0,9100
1159185,98000.0,2,33,5.0,1.0,2.0,9100
1159185,84000.0,2,32,5.0,1.0,2.0,9100
1159185,70000.0,2,29,5.0,1.0,2.0,9100
1159185,60000.0,2,35,5.0,1.0,2.0,9100
1159185,75000.0,2,34,5.0,1.0,2.0,9100
1159185,90000.0,2,35,5.0,1.0,2.0,9100
1159185,70000.0,2,30,5.0,1.0,2.0,9100
1159185,96000.0,2,33,5.0,1.0,2.0,9100
1159185,65000.0,2,30,5.0,1.0,2.0,9100
1159185,77000.0,2,31,5.0,1.0,2.0,9100
1159185,76740.0,2,29,5.0,1.0,2.0,9100
1159185,63200.0,2,36,5.0,1.0,2.0,9100
1159185,100000.0,2,30,5.0,1.0,2.0,9100
1159185,90000.0,2,33,5.0,1.0,2.0,9100
1159185,100000.0,2,35,5.0,1.0,2.0,9100
1159185,68000.0,2,35,5.0,1.0,2.0,9100
1159185,98000.0,2,32,5.0,1.0,2.0,9100
1159185,66000.0,2,28,5.0,1.0,2.0,9100
1159185,90000.0,2,28,5.0,1.0,2.0,9100
1159185,88000.0,2,35,5.0,1.0,2.0,9100
1159185,74000.0,2,31,5.0,1.0,2.0,9100
1159185,74000.0,2,33,5.0,1.0,2.0,9100
1159185,76000.0,2,35,5.0,1.0,2.0,9100
1159185,80000.0,2,35,5.0,1.0,2.0,9100
1159185,100000.0,2,32,5.0,1.0,2.0,9100
1085308,99020.0,2,35,5.0,1.0,2.0,9100
1085308,65000.0,2,35,5.0,1.0,2.0,9100
1085308,60000.0,2,32,5.0,1.0,2.0,9100
1085308,88000.0,2,30,5.0,1.0,2.0,9100
1085308,93000.0,2,36,5.0,1.0,2.0,9100
1085308,75000.0,2,31,5.0,1.0,2.0,9100
1085308,100000.0,2,36,5.0,1.0,2.0,9100
1085308,70000.0,2,35,5.0,1.0,2.0,9100
1085308,84500.0,2,30,5.0,1.0,2.0,9100
1085308,75000.0,2,34,5.0,1.0,2.0,9100
1085308,74000.0,2,33,5.0,1.0,2.0,9100
1085308,60000.0,2,32,5.0,1.0,2.0,9100
1085308,90000.0,2,28,5.0,1.0,2.0,9100
1085308,76000.0,2,29,5.0,1.0,2.0,9100
1085308,100000.0,2,36,5.0,1.0,2.0,9100
1085308,80000.0,2,30,5.0,1.0,2.0,9100
1085308,79000.0,2,31,5.0,1.0,2.0,9100
1085308,85000.0,2,34,5.0,1.0,2.0,9100
1085308,64000.0,2,28,5.0,1.0,2.0,9100
1085308,65000.0,2,30,5.0,1.0,2.0,9100
1085308,65000.0,2,28,5.0,1.0,2.0,9100
1085308,75000.0,2,33,5.0,1.0,2.0,9100
1085308,60000.0,2,31,5.0,1.0,2.0,9100
1085308,80000.0,2,34,5.0,1.0,2.0,9100
1085308,80000.0,2,30,5.0,1.0,2.0,9100
1085308,70000.0,2,31,5.0,1.0,2.0,9100
1085308,60000.0,2,28,5.0,1.0,2.0,9100
1085308,100000.0,2,32,5.0,1.0,2.0,9100
1085308,80000.0,2,32,5.0,1.0,2.0,9100
1085308,70000.0,2,33,5.0,1.0,2.0,9100
1085308,85000.0,2,35,5.0,1.0,2.0,9100
1085308,79100.0,2,36,5.0,1.0,2.0,9100
1085308,85000.0,2,35,5.0,1.0,2.0,9100
1085308,88100.0,2,33,5.0,1.0,2.0,9100
1085308,75000.0,2,32,5.0,1.0,2.0,9100
1085308,60000.0,2,30,5.0,1.0,2.0,9100
1085308,70000.0,2,35,5.0,1.0,2.0,9100
1085308,64000.0,2,36,5.0,1.0,2.0,9100
1085308,99000.0,2,36,5.0,1.0,2.0,9100
1085308,90000.0,2,36,5.0,1.0,2.0,9100
1085308,60000.0,2,36,5.0,1.0,2.0,9100
1085308,75000.0,2,31,5.0,1.0,2.0,9100
1085308,60000.0,2,35,5.0,1.0,2.0,9100
1085308,65000.0,2,33,5.0,1.0,2.0,9100
1085308,87800.0,2,28,5.0,1.0,2.0,9100
1085308,70000.0,2,32,5.0,1.0,2.0,9100
1085308,70000.0,2,31,5.0,1.0,2.0,9100
1085308,60000.0,2,35,5.0,1.0,2.0,9100
1085308,100000.0,2,31,5.0,1.0,2.0,9100
1085308,90000.0,2,30,5.0,1.0,2.0,9100
1085308,100000.0,2,35,5.0,1.0,2.0,9100
1085308,68000.0,2,34,5.0,1.0,2.0,9100
1085308,75000.0,2,36,5.0,1.0,2.0,9100
1085308,100000.0,2,30,5.0,1.0,2.0,9100
1085308,65000.0,2,35,5.0,1.0,2.0,9100
1019518,63000.0,2,34,5.0,1.0,2.0,9100
1019518,80000.0,2,33,5.0,1.0,2.0,9100
1019518,70000.0,2,29,5.0,1.0,2.0,9100
1019518,68000.0,2,28,5.0,1.0,2.0,9100
1019518,60000.0,2,33,5.0,1.0,2.0,9100
1019518,75000.0,2,35,5.0,1.0,2.0,9100
1019518,90000.0,2,34,5.0,1.0,2.0,9100
1019518,62400.0,2,32,5.0,1.0,2.0,9100
1019518,70000.0,2,34,5.0,1.0,2.0,9100
1019518,65000.0,2,30,5.0,1.0,2.0,9100
1019518,69000.0,2,32,5.0,1.0,2.0,9100
1019518,80000.0,2,33,5.0,1.0,2.0,9100
1019518,90000.0,2,36,5.0,1.0,2.0,9100
1019518,60000.0,2,30,5.0,1.0,2.0,9100
1019518,60000.0,2,33,5.0,1.0,2.0,9100
1019518,65000.0,2,32,5.0,1.0,2.0,9100
1019518,88000.0,2,36,5.0,1.0,2.0,9100
1019518,63000.0,2,32,5.0,1.0,2.0,9100
1019518,62000.0,2,32,5.0,1.0,2.0,9100
1019518,80000.0,2,36,5.0,1.0,2.0,9100
1019518,95000.0,2,31,5.0,1.0,2.0,9100
1019518,100000.0,2,32,5.0,1.0,2.0,9100
1019518,60000.0,2,31,5.0,1.0,2.0,9100
1019518,100000.0,2,31,5.0,1.0,2.0,9100
1019518,88000.0,2,35,5.0,1.0,2.0,9100
1019518,75000.0,2,33,5.0,1.0,2.0,9100
1019518,100000.0,2,32,5.0,1.0,2.0,9100
1019518,64000.0,2,33,5.0,1.0,2.0,9100
1019518,61000.0,2,35,5.0,1.0,2.0,9100
1019518,70000.0,2,29,5.0,1.0,2.0,9100
1019518,90000.0,2,28,5.0,1.0,2.0,9100
1019518,90000.0,2,36,5.0,1.0,2.0,9100
1019518,85000.0,2,35,5.0,1.0,2.0,9100
1019518,78000.0,2,35,5.0,1.0,2.0,9100
1019518,78000.0,2,31,5.0,1.0,2.0,9100
1019518,98000.0,2,33,5.0,1.0,2.0,9100
1019518,60000.0,2,32,5.0,1.0,2.0,9100
1019518,100000.0,2,31,5.0,1.0,2.0,9100
1019518,60000.0,2,32,5.0,1.0,2.0,9100
1019518,80000.0,2,30,5.0,1.0,2.0,9100
1019518,82000.0,2,29,5.0,1.0,2.0,9100
1019518,89000.0,2,28,5.0,1.0,2.0,9100
1019518,77000.0,2,29,5.0,1.0,2.0,9100
1019518,80000.0,2,36,5.0,1.0,2.0,9100
1019518,65000.0,2,32,5.0,1.0,2.0,9100
1019518,100000.0,2,32,5.0,1.0,2.0,9100
1207712,63000.0,3,35,4.0,1.0,2.0,9100
1207712,68000.0,3,36,4.0,1.0,2.0,9100
1207712,62000.0,3,35,4.0,1.0,2.0,9100
1207712,60000.0,3,35,4.0,1.0,2.0,9100
1207712,70000.0,3,28,4.0,1.0,2.0,9100
1207712,65000.0,3,35,4.0,1.0,2.0,9100
1207712,85000.0,3,36,4.0,1.0,2.0,9100
1207712,72000.0,3,32,4.0,1.0,2.0,9100
1207712,65000.0,3,36,4.0,1.0,2.0,9100
1207712,65000.0,3,34,4.0,1.0,2.0,9100
1207712,76000.0,3,36,4.0,1.0,2.0,9100
1207712,90000.0,3,29,4.0,1.0,2.0,9100
1207712,70000.0,3,30,4.0,1.0,2.0,9100
1207712,72830.0,3,34,4.0,1.0,2.0,9100
1207712,81030.0,3,35,4.0,1.0,2.0,9100
1207712,73000.0,3,30,4.0,1.0,2.0,9100
1207712,85000.0,3,29,4.0,1.0,2.0,9100
1207712,80000.0,3,29,4.0,1.0,2.0,9100
1207712,98100.0,3,33,4.0,1.0,2.0,9100
1207712,62000.0,3,28,4.0,1.0,2.0,9100
1207712,70000.0,3,35,4.0,1.0,2.0,9100
1207712,80000.0,3,33,4.0,1.0,2.0,9100
1207712,70000.0,3,29,4.0,1.0,2.0,9100
1207712,60000.0,3,34,4.0,1.0,2.0,9100
1207712,73000.0,3,32,4.0,1.0,2.0,9100
1207712,66000.0,3,29,4.0,1.0,2.0,9100
1207712,60000.0,3,31,4.0,1.0,2.0,9100
1207712,90000.0,3,34,4.0,1.0,2.0,9100
1207712,92000.0,3,32,4.0,1.0,2.0,9100
1207712,60000.0,3,31,4.0,1.0,2.0,9100
1207712,98000.0,3,28,4.0,1.0,2.0,9100
1207712,75000.0,3,30,4.0,1.0,2.0,9100
1207712,100000.0,3,32,4.0,1.0,2.0,9100
1207712,76000.0,3,35,4.0,1.0,2.0,9100
1207712,64000.0,3,29,4.0,1.0,2.0,9100
1207712,85000.0,3,34,4.0,1.0,2.0,9100
1187140,70000.0,3,28,4.0,1.0,2.0,9100
1187140,75000.0,3,35,4.0,1.0,2.0,9100
1187140,90000.0,3,29,4.0,1.0,2.0,9100
1187140,72000.0,3,34,4.0,1.0,2.0,9100
1187140,65000.0,3,35,4.0,1.0,2.0,9100
1187140,70000.0,3,32,4.0,1.0,2.0,9100
1187140,98000.0,3,28,4.0,1.0,2.0,9100
1187140,64000.0,3,28,4.0,1.0,2.0,9100
1187140,65000.0,3,28,4.0,1.0,2.0,9100
1187140,70000.0,3,28,4.0,1.0,2.0,9100
1187140,60000.0,3,36,4.0,1.0,2.0,9100
1187140,70000.0,3,36,4.0,1.0,2.0,9100
1187140,100000.0,3,36,4.0,1.0,2.0,9100
1187140,60000.0,3,31,4.0,1.0,2.0,9100
1187140,70100.0,3,28,4.0,1.0,2.0,9100
1187140,68000.0,3,31,4.0,1.0,2.0,9100
1187140,80000.0,3,31,4.0,1.0,2.0,9100
1187140,100000.0,3,32,4.0,1.0,2.0,9100
1187140,65000.0,3,29,4.0,1.0,2.0,9100
1187140,77000.0,3,33,4.0,1.0,2.0,9100
1187140,71000.0,3,36,4.0,1.0,2.0,9100
1187140,80000.0,3,34,4.0,1.0,2.0,9100
1187140,68000.0,3,33,4.0,1.0,2.0,9100
1187140,76300.0,3,35,4.0,1.0,2.0,9100
1187140,95000.0,3,36,4.0,1.0,2.0,9100
1187140,80000.0,3,32,4.0,1.0,2.0,9100
1187140,90000.0,3,36,4.0,1.0,2.0,9100
1187140,65000.0,3,31,4.0,1.0,2.0,9100
1187140,60000.0,3,30,4.0,1.0,2.0,9100
1159185,90000.0,3,33,4.0,1.0,2.0,9100
1159185,72000.0,3,31,4.0,1.0,2.0,9100
1159185,60000.0,3,32,4.0,1.0,2.0,9100
1159185,75000.0,3,33,4.0,1.0,2.0,9100
1159185,75110.0,3,30,4.0,1.0,2.0,9100
1159185,100000.0,3,31,4.0,1.0,2.0,9100
1159185,64000.0,3,31,4.0,1.0,2.0,9100
1159185,66000.0,3,34,4.0,1.0,2.0,9100
1159185,98000.0,3,33,4.0,1.0,2.0,9100
1159185,84000.0,3,32,4.0,1.0,2.0,9100
1159185,70000.0,3,29,4.0,1.0,2.0,9100
1159185,60000.0,3,35,4.0,1.0,2.0,9100
1159185,75000.0,3,34,4.0,1.0,2.0,9100
1159185,90000.0,3,35,4.0,1.0,2.0,9100
1159185,70000.0,3,30,4.0,1.0,2.0,9100
1159185,96000.0,3,33,4.0,1.0,2.0,9100
1159185,65000.0,3,30,4.0,1.0,2.0,9100
1159185,77000.0,3,31,4.0,1.0,2.0,9100
1159185,76740.0,3,29,4.0,1.0,2.0,9100
1159185,63200.0,3,36,4.0,1.0,2.0,9100
1159185,100000.0,3,30,4.0,1.0,2.0,9100
1159185,90000.0,3,33,4.0,1.0,2.0,9100
1159185,100000.0,3,35,4.0,1.0,2.0,9100
1159185,68000.0,3,35,4.0,1.0,2.0,9100
1159185,98000.0,3,32,4.0,1.0,2.0,9100
1159185,66000.0,3,28,4.0,1.0,2.0,9100
1159185,90000.0,3,28,4.0,1.0,2.0,9100
1159185,88000.0,3,35,4.0,1.0,2.0,9100
1159185,74000.0,3,31,4.0,1.0,2.0,9100
1159185,74000.0,3,33,4.0,1.0,2.0,9100
1159185,76000.0,3,35,4.0,1.0,2.0,9100
1159185,80000.0,3,35,4.0,1.0,2.0,9100
1159185,100000.0,3,32,4.0,1.0,2.0,9100
1085308,99020.0,3,35,4.0,1.0,2.0,9100
1085308,65000.0,3,35,4.0,1.0,2.0,9100
1085308,60000.0,3,32,4.0,1.0,2.0,9100
1085308,88000.0,3,30,4.0,1.0,2.0,9100
1085308,93000.0,3,36,4.0,1.0,2.0,9100
1085308,75000.0,3,31,4.0,1.0,2.0,9100
1085308,100000.0,3,36,4.0,1.0,2.0,9100
1085308,70000.0,3,35,4.0,1.0,2.0,9100
1085308,84500.0,3,30,4.0,1.0,2.0,9100
1085308,75000.0,3,34,4.0,1.0,2.0,9100
1085308,74000.0,3,33,4.0,1.0,2.0,9100
1085308,60000.0,3,32,4.0,1.0,2.0,9100
1085308,90000.0,3,28,4.0,1.0,2.0,9100
1085308,76000.0,3,29,4.0,1.0,2.0,9100
1085308,100000.0,3,36,4.0,1.0,2.0,9100
1085308,80000.0,3,30,4.0,1.0,2.0,9100
1085308,79000.0,3,31,4.0,1.0,2.0,9100
1085308,85000.0,3,34,4.0,1.0,2.0,9100
1085308,64000.0,3,28,4.0,1.0,2.0,9100
1085308,65000.0,3,30,4.0,1.0,2.0,9100
1085308,65000.0,3,28,4.0,1.0,2.0,9100
1085308,75000.0,3,33,4.0,1.0,2.0,9100
1085308,60000.0,3,31,4.0,1.0,2.0,9100
1085308,80000.0,3,34,4.0,1.0,2.0,9100
1085308,80000.0,3,30,4.0,1.0,2.0,9100
1085308,70000.0,3,31,4.0,1.0,2.0,9100
1085308,60000.0,3,28,4.0,1.0,2.0,9100
1085308,100000.0,3,32,4.0,1.0,2.0,9100
1085308,80000.0,3,32,4.0,1.0,2.0,9100
1085308,70000.0,3,33,4.0,1.0,2.0,9100
1085308,85000.0,3,35,4.0,1.0,2.0,9100
1085308,79100.0,3,36,4.0,1.0,2.0,9100
1085308,85000.0,3,35,4.0,1.0,2.0,9100
1085308,88100.0,3,33,4.0,1.0,2.0,9100
1085308,75000.0,3,32,4.0,1.0,2.0,9100
1085308,60000.0,3,30,4.0,1.0,2.0,9100
1085308,70000.0,3,35,4.0,1.0,2.0,9100
1085308,64000.0,3,36,4.0,1.0,2.0,9100
1085308,99000.0,3,36,4.0,1.0,2.0,9100
1085308,90000.0,3,36,4.0,1.0,2.0,9100
1085308,60000.0,3,36,4.0,1.0,2.0,9100
1085308,75000.0,3,31,4.0,1.0,2.0,9100
1085308,60000.0,3,35,4.0,1.0,2.0,9100
1085308,65000.0,3,33,4.0,1.0,2.0,9100
1085308,87800.0,3,28,4.0,1.0,2.0,9100
1085308,70000.0,3,32,4.0,1.0,2.0,9100
1085308,70000.0,3,31,4.0,1.0,2.0,9100
1085308,60000.0,3,35,4.0,1.0,2.0,9100
1085308,100000.0,3,31,4.0,1.0,2.0,9100
1085308,90000.0,3,30,4.0,1.0,2.0,9100
1085308,100000.0,3,35,4.0,1.0,2.0,9100
1085308,68000.0,3,34,4.0,1.0,2.0,9100
1085308,75000.0,3,36,4.0,1.0,2.0,9100
1085308,100000.0,3,30,4.0,1.0,2.0,9100
1085308,65000.0,3,35,4.0,1.0,2.0,9100
1019518,63000.0,3,34,4.0,1.0,2.0,9100
1019518,80000.0,3,33,4.0,1.0,2.0,9100
1019518,70000.0,3,29,4.0,1.0,2.0,9100
1019518,68000.0,3,28,4.0,1.0,2.0,9100
1019518,60000.0,3,33,4.0,1.0,2.0,9100
1019518,75000.0,3,35,4.0,1.0,2.0,9100
1019518,90000.0,3,34,4.0,1.0,2.0,9100
1019518,62400.0,3,32,4.0,1.0,2.0,9100
1019518,70000.0,3,34,4.0,1.0,2.0,9100
1019518,65000.0,3,30,4.0,1.0,2.0,9100
1019518,69000.0,3,32,4.0,1.0,2.0,9100
1019518,80000.0,3,33,4.0,1.0,2.0,9100
1019518,90000.0,3,36,4.0,1.0,2.0,9100
1019518,60000.0,3,30,4.0,1.0,2.0,9100
1019518,60000.0,3,33,4.0,1.0,2.0,9100
1019518,65000.0,3,32,4.0,1.0,2.0,9100
1019518,88000.0,3,36,4.0,1.0,2.0,9100
1019518,63000.0,3,32,4.0,1.0,2.0,9100
1019518,62000.0,3,32,4.0,1.0,2.0,9100
1019518,80000.0,3,36,4.0,1.0,2.0,9100
1019518,95000.0,3,31,4.0,1.0,2.0,9100
1019518,100000.0,3,32,4.0,1.0,2.0,9100
1019518,60000.0,3,31,4.0,1.0,2.0,9100
1019518,100000.0,3,31,4.0,1.0,2.0,9100
1019518,88000.0,3,35,4.0,1.0,2.0,9100
1019518,75000.0,3,33,4.0,1.0,2.0,9100
1019518,100000.0,3,32,4.0,1.0,2.0,9100
1019518,64000.0,3,33,4.0,1.0,2.0,9100
1019518,61000.0,3,35,4.0,1.0,2.0,9100
1019518,70000.0,3,29,4.0,1.0,2.0,9100
1019518,90000.0,3,28,4.0,1.0,2.0,9100
1019518,90000.0,3,36,4.0,1.0,2.0,9100
1019518,85000.0,3,35,4.0,1.0,2.0,9100
1019518,78000.0,3,35,4.0,1.0,2.0,9100
1019518,78000.0,3,31,4.0,1.0,2.0,9100
1019518,98000.0,3,33,4.0,1.0,2.0,9100
1019518,60000.0,3,32,4.0,1.0,2.0,9100
1019518,100000.0,3,31,4.0,1.0,2.0,9100
1019518,60000.0,3,32,4.0,1.0,2.0,9100
1019518,80000.0,3,30,4.0,1.0,2.0,9100
1019518,82000.0,3,29,4.0,1.0,2.0,9100
1019518,89000.0,3,28,4.0,1.0,2.0,9100
1019518,77000.0,3,29,4.0,1.0,2.0,9100
1019518,80000.0,3,36,4.0,1.0,2.0,9100
1019518,65000.0,3,32,4.0,1.0,2.0,9100
1019518,100000.0,3,32,4.0,1.0,2.0,9100
1207712,92000.0,2,31,5.0,1.0,2.0,11300
1207712,70000.0,2,29,5.0,1.0,2.0,11300
1207712,61000.0,2,36,5.0,1.0,2.0,11300
1207712,65000.0,2,36,5.0,1.0,2.0,11300
1207712,95000.0,2,31,5.0,1.0,2.0,11300
1207712,77000.0,2,35,5.0,1.0,2.0,11300
1207712,60000.0,2,33,5.0,1.0,2.0,11300
1207712,90000.0,2,33,5.0,1.0,2.0,11300
1207712,85000.0,2,34,5.0,1.0,2.0,11300
1207712,92000.0,2,36,5.0,1.0,2.0,11300
1207712,75000.0,2,35,5.0,1.0,2.0,11300
1207712,62000.0,2,35,5.0,1.0,2.0,11300
1207712,90000.0,2,29,5.0,1.0,2.0,11300
1207712,70000.0,2,34,5.0,1.0,2.0,11300
1207712,80000.0,2,34,5.0,1.0,2.0,11300
1207712,68100.0,2,36,5.0,1.0,2.0,11300
1207712,72000.0,2,29,5.0,1.0,2.0,11300
1207712,100000.0,2,35,5.0,1.0,2.0,11300
1207712,60000.0,2,31,5.0,1.0,2.0,11300
1207712,60000.0,2,28,5.0,1.0,2.0,11300
1207712,65000.0,2,36,5.0,1.0,2.0,11300
1207712,60000.0,2,30,5.0,1.0,2.0,11300
1207712,62000.0,2,32,5.0,1.0,2.0,11300
1207712,100000.0,2,31,5.0,1.0,2.0,11300
1207712,90000.0,2,32,5.0,1.0,2.0,11300
1207712,85300.0,2,30,5.0,1.0,2.0,11300
